,column,value,Compound,Concentration (M)
4250,SNCA Trpl.,0.966276,SNCA Trpl.,0
4251,SNCA Trpl.,0.730072,SNCA Trpl.,0
4252,SNCA Trpl.,1.031702,SNCA Trpl.,0
4253,SNCA Trpl.,0.986805,SNCA Trpl.,0
4254,SNCA Trpl.,0.971634,SNCA Trpl.,0
4255,SNCA Trpl.,1.124269,SNCA Trpl.,0
4256,SNCA Trpl.,0.972907,SNCA Trpl.,0
4257,SNCA Trpl.,0.85927,SNCA Trpl.,0
4258,SNCA Trpl.,1.207257,SNCA Trpl.,0
4259,SNCA Trpl.,1.179795,SNCA Trpl.,0
4260,SNCA Trpl.,1.011112,SNCA Trpl.,0
4261,SNCA Trpl.,1.030392,SNCA Trpl.,0
4262,SNCA Trpl.,1.312121,SNCA Trpl.,0
4263,SNCA Trpl.,1.109992,SNCA Trpl.,0
4264,SNCA Trpl.,0.915099,SNCA Trpl.,0
4265,SNCA Trpl.,0.867204,SNCA Trpl.,0
4266,SNCA Trpl.,0.942698,SNCA Trpl.,0
4267,SNCA Trpl.,0.975049,SNCA Trpl.,0
4268,SNCA Trpl.,0.884432,SNCA Trpl.,0
4269,SNCA Trpl.,0.703073,SNCA Trpl.,0
4270,SNCA Trpl.,1.136463,SNCA Trpl.,0
4271,SNCA Trpl.,1.157629,SNCA Trpl.,0
4272,SNCA Trpl.,0.995381,SNCA Trpl.,0
4273,SNCA Trpl.,1.129961,SNCA Trpl.,0
4274,SNCA Trpl.,1.10943,SNCA Trpl.,0
4275,SNCA Trpl.,0.90006,SNCA Trpl.,0
4276,SNCA Trpl.,0.935348,SNCA Trpl.,0
4277,SNCA Trpl.,0.72823,SNCA Trpl.,0
4278,SNCA Trpl.,0.87085,SNCA Trpl.,0
4279,SNCA Trpl.,0.966668,SNCA Trpl.,0
4280,SNCA Trpl.,1.312335,SNCA Trpl.,0
4281,SNCA Trpl.,1.189735,SNCA Trpl.,0
4282,SNCA Trpl.,1.191581,SNCA Trpl.,0
4283,SNCA Trpl.,1.131568,SNCA Trpl.,0
4284,SNCA Trpl.,1.120994,SNCA Trpl.,0
4285,SNCA Trpl.,0.866111,SNCA Trpl.,0
4286,SNCA Trpl.,0.75374,SNCA Trpl.,0
4287,SNCA Trpl.,0.714001,SNCA Trpl.,0
4288,SNCA Trpl.,0.808692,SNCA Trpl.,0
4289,SNCA Trpl.,0.754585,SNCA Trpl.,0
4290,SNCA Trpl.,1.295809,SNCA Trpl.,0
4291,SNCA Trpl.,1.188212,SNCA Trpl.,0
4292,SNCA Trpl.,1.033853,SNCA Trpl.,0
4293,SNCA Trpl.,0.98412,SNCA Trpl.,0
4294,SNCA Trpl.,0.968081,SNCA Trpl.,0
4295,SNCA Trpl.,0.978657,SNCA Trpl.,0
4296,SNCA Trpl.,0.981143,SNCA Trpl.,0
4297,SNCA Trpl.,0.952239,SNCA Trpl.,0
4298,SNCA Trpl.,0.896566,SNCA Trpl.,0
4299,SNCA Trpl.,0.966245,SNCA Trpl.,0
4300,SNCA Trpl.,0.974571,SNCA Trpl.,0
4301,SNCA Trpl.,1.007145,SNCA Trpl.,0
4302,SNCA Trpl.,1.02911,SNCA Trpl.,0
4303,SNCA Trpl.,0.967225,SNCA Trpl.,0
4304,SNCA Trpl.,1.044688,SNCA Trpl.,0
4305,SNCA Trpl.,0.846761,SNCA Trpl.,0
4306,SNCA Trpl.,0.985831,SNCA Trpl.,0
4307,SNCA Trpl.,1.018054,SNCA Trpl.,0
4308,SNCA Trpl.,0.941164,SNCA Trpl.,0
4309,SNCA Trpl.,0.910089,SNCA Trpl.,0
4310,SNCA Trpl.,0.856975,SNCA Trpl.,0
4311,SNCA Trpl.,0.90299,SNCA Trpl.,0
4312,SNCA Trpl.,0.98138,SNCA Trpl.,0
4313,SNCA Trpl.,1.097073,SNCA Trpl.,0
4314,SNCA Trpl.,0.995435,SNCA Trpl.,0
4315,SNCA Trpl.,0.956705,SNCA Trpl.,0
4316,SNCA Trpl.,1.038109,SNCA Trpl.,0
4317,SNCA Trpl.,1.009221,SNCA Trpl.,0
4318,SNCA Trpl.,0.987588,SNCA Trpl.,0
4319,SNCA Trpl.,0.991697,SNCA Trpl.,0
4320,SNCA Trpl.,0.938479,SNCA Trpl.,0
4321,SNCA Trpl.,0.982795,SNCA Trpl.,0
4322,SNCA Trpl.,1.151988,SNCA Trpl.,0
4323,SNCA Trpl.,1.191793,SNCA Trpl.,0
4324,SNCA Trpl.,1.00893,SNCA Trpl.,0
4325,SNCA Trpl.,1.248577,SNCA Trpl.,0
4326,SNCA Trpl.,1.123644,SNCA Trpl.,0
4327,SNCA Trpl.,0.885834,SNCA Trpl.,0
4328,SNCA Trpl.,0.801057,SNCA Trpl.,0
4329,SNCA Trpl.,0.878549,SNCA Trpl.,0
4330,SNCA Trpl.,0.780891,SNCA Trpl.,0
4331,SNCA Trpl.,0.782813,SNCA Trpl.,0
4332,SNCA Trpl.,1.024455,SNCA Trpl.,0
4333,SNCA Trpl.,1.200803,SNCA Trpl.,0
4334,SNCA Trpl.,1.085996,SNCA Trpl.,0
4335,SNCA Trpl.,1.075182,SNCA Trpl.,0
4336,SNCA Trpl.,1.278118,SNCA Trpl.,0
4337,SNCA Trpl.,1.204792,SNCA Trpl.,0
4338,SNCA Trpl.,1.048275,SNCA Trpl.,0
4339,SNCA Trpl.,1.039102,SNCA Trpl.,0
4340,SNCA Trpl.,0.902625,SNCA Trpl.,0
4341,SNCA Trpl.,0.805207,SNCA Trpl.,0
4342,SNCA Trpl.,0.996156,SNCA Trpl.,0
4343,SNCA Trpl.,1.122431,SNCA Trpl.,0
4344,SNCA Trpl.,0.929821,SNCA Trpl.,0
4345,SNCA Trpl.,1.000776,SNCA Trpl.,0
4346,SNCA Trpl.,0.950815,SNCA Trpl.,0
4347,SNCA Trpl.,1.004887,SNCA Trpl.,0
4348,SNCA Trpl.,0.876068,SNCA Trpl.,0
4349,SNCA Trpl.,0.899165,SNCA Trpl.,0
4350,SNCA Trpl.,1.142635,SNCA Trpl.,0
4351,SNCA Trpl.,1.077246,SNCA Trpl.,0
4352,SNCA Trpl.,0.972297,SNCA Trpl.,0
4353,SNCA Trpl.,0.880548,SNCA Trpl.,0
4354,SNCA Trpl.,1.045404,SNCA Trpl.,0
4355,SNCA Trpl.,1.048554,SNCA Trpl.,0
4356,SNCA Trpl.,1.053196,SNCA Trpl.,0
4357,SNCA Trpl.,1.049751,SNCA Trpl.,0
4358,SNCA Trpl.,0.923758,SNCA Trpl.,0
4359,SNCA Trpl.,1.040898,SNCA Trpl.,0
4360,SNCA Trpl.,1.062482,SNCA Trpl.,0
4361,SNCA Trpl.,0.993202,SNCA Trpl.,0
4362,SNCA Trpl.,1.122563,SNCA Trpl.,0
4363,SNCA Trpl.,1.096277,SNCA Trpl.,0
4364,SNCA Trpl.,0.966276,SNCA Trpl.,0
4365,SNCA Trpl.,0.730072,SNCA Trpl.,0
4366,SNCA Trpl.,1.031702,SNCA Trpl.,0
4367,SNCA Trpl.,0.986805,SNCA Trpl.,0
4368,SNCA Trpl.,0.971634,SNCA Trpl.,0
4369,SNCA Trpl.,1.124269,SNCA Trpl.,0
4370,SNCA Trpl.,0.972907,SNCA Trpl.,0
4371,SNCA Trpl.,0.85927,SNCA Trpl.,0
4372,SNCA Trpl.,1.207257,SNCA Trpl.,0
4373,SNCA Trpl.,1.179795,SNCA Trpl.,0
4374,SNCA Trpl.,1.011112,SNCA Trpl.,0
4375,SNCA Trpl.,1.030392,SNCA Trpl.,0
4376,SNCA Trpl.,1.312121,SNCA Trpl.,0
4377,SNCA Trpl.,1.109992,SNCA Trpl.,0
4378,SNCA Trpl.,0.915099,SNCA Trpl.,0
4379,SNCA Trpl.,0.867204,SNCA Trpl.,0
4380,SNCA Trpl.,0.942698,SNCA Trpl.,0
4381,SNCA Trpl.,0.975049,SNCA Trpl.,0
4382,SNCA Trpl.,0.884432,SNCA Trpl.,0
4383,SNCA Trpl.,0.703073,SNCA Trpl.,0
4384,SNCA Trpl.,1.136463,SNCA Trpl.,0
4385,SNCA Trpl.,1.157629,SNCA Trpl.,0
4386,SNCA Trpl.,0.995381,SNCA Trpl.,0
4387,SNCA Trpl.,1.129961,SNCA Trpl.,0
4388,SNCA Trpl.,1.10943,SNCA Trpl.,0
4389,SNCA Trpl.,0.90006,SNCA Trpl.,0
4390,SNCA Trpl.,0.935348,SNCA Trpl.,0
4391,SNCA Trpl.,0.72823,SNCA Trpl.,0
4392,SNCA Trpl.,0.87085,SNCA Trpl.,0
4393,SNCA Trpl.,0.966668,SNCA Trpl.,0
4394,SNCA Trpl.,1.312335,SNCA Trpl.,0
4395,SNCA Trpl.,1.189735,SNCA Trpl.,0
4396,SNCA Trpl.,1.191581,SNCA Trpl.,0
4397,SNCA Trpl.,1.131568,SNCA Trpl.,0
4398,SNCA Trpl.,1.120994,SNCA Trpl.,0
4399,SNCA Trpl.,0.866111,SNCA Trpl.,0
4400,SNCA Trpl.,0.75374,SNCA Trpl.,0
4401,SNCA Trpl.,0.714001,SNCA Trpl.,0
4402,SNCA Trpl.,0.808692,SNCA Trpl.,0
4403,SNCA Trpl.,0.754585,SNCA Trpl.,0
4404,SNCA Trpl.,1.295809,SNCA Trpl.,0
4405,SNCA Trpl.,1.188212,SNCA Trpl.,0
4406,SNCA Trpl.,1.033853,SNCA Trpl.,0
4407,SNCA Trpl.,0.98412,SNCA Trpl.,0
4408,SNCA Trpl.,0.968081,SNCA Trpl.,0
4409,SNCA Trpl.,0.978657,SNCA Trpl.,0
4410,SNCA Trpl.,0.981143,SNCA Trpl.,0
4411,SNCA Trpl.,0.952239,SNCA Trpl.,0
4412,SNCA Trpl.,0.896566,SNCA Trpl.,0
4413,SNCA Trpl.,0.966245,SNCA Trpl.,0
4414,SNCA Trpl.,0.974571,SNCA Trpl.,0
4415,SNCA Trpl.,1.007145,SNCA Trpl.,0
4416,SNCA Trpl.,1.02911,SNCA Trpl.,0
4417,SNCA Trpl.,0.967225,SNCA Trpl.,0
4418,SNCA Trpl.,1.044688,SNCA Trpl.,0
4419,SNCA Trpl.,0.846761,SNCA Trpl.,0
4420,SNCA Trpl.,0.985831,SNCA Trpl.,0
4421,SNCA Trpl.,1.018054,SNCA Trpl.,0
4422,SNCA Trpl.,0.941164,SNCA Trpl.,0
4423,SNCA Trpl.,0.910089,SNCA Trpl.,0
4424,SNCA Trpl.,0.856975,SNCA Trpl.,0
4425,SNCA Trpl.,0.90299,SNCA Trpl.,0
4426,SNCA Trpl.,0.98138,SNCA Trpl.,0
4427,SNCA Trpl.,1.097073,SNCA Trpl.,0
4428,SNCA Trpl.,0.995435,SNCA Trpl.,0
4429,SNCA Trpl.,0.956705,SNCA Trpl.,0
4430,SNCA Trpl.,1.038109,SNCA Trpl.,0
4431,SNCA Trpl.,1.009221,SNCA Trpl.,0
4432,SNCA Trpl.,0.987588,SNCA Trpl.,0
4433,SNCA Trpl.,0.991697,SNCA Trpl.,0
4434,SNCA Trpl.,0.938479,SNCA Trpl.,0
4435,SNCA Trpl.,0.982795,SNCA Trpl.,0
4436,SNCA Trpl.,1.151988,SNCA Trpl.,0
4437,SNCA Trpl.,1.191793,SNCA Trpl.,0
4438,SNCA Trpl.,1.00893,SNCA Trpl.,0
4439,SNCA Trpl.,1.248577,SNCA Trpl.,0
4440,SNCA Trpl.,1.123644,SNCA Trpl.,0
4441,SNCA Trpl.,0.885834,SNCA Trpl.,0
4442,SNCA Trpl.,0.801057,SNCA Trpl.,0
4443,SNCA Trpl.,0.878549,SNCA Trpl.,0
4444,SNCA Trpl.,0.780891,SNCA Trpl.,0
4445,SNCA Trpl.,0.782813,SNCA Trpl.,0
4446,SNCA Trpl.,1.024455,SNCA Trpl.,0
4447,SNCA Trpl.,1.200803,SNCA Trpl.,0
4448,SNCA Trpl.,1.085996,SNCA Trpl.,0
4449,SNCA Trpl.,1.075182,SNCA Trpl.,0
4450,SNCA Trpl.,1.278118,SNCA Trpl.,0
4451,SNCA Trpl.,1.204792,SNCA Trpl.,0
4452,SNCA Trpl.,1.048275,SNCA Trpl.,0
4453,SNCA Trpl.,1.039102,SNCA Trpl.,0
4454,SNCA Trpl.,0.902625,SNCA Trpl.,0
4455,SNCA Trpl.,0.805207,SNCA Trpl.,0
4456,SNCA Trpl.,0.996156,SNCA Trpl.,0
4457,SNCA Trpl.,1.122431,SNCA Trpl.,0
4458,SNCA Trpl.,0.929821,SNCA Trpl.,0
4459,SNCA Trpl.,1.000776,SNCA Trpl.,0
4460,SNCA Trpl.,0.950815,SNCA Trpl.,0
4461,SNCA Trpl.,1.004887,SNCA Trpl.,0
4462,SNCA Trpl.,0.876068,SNCA Trpl.,0
4463,SNCA Trpl.,0.899165,SNCA Trpl.,0
4464,SNCA Trpl.,1.142635,SNCA Trpl.,0
4465,SNCA Trpl.,1.077246,SNCA Trpl.,0
4466,SNCA Trpl.,0.972297,SNCA Trpl.,0
4467,SNCA Trpl.,0.880548,SNCA Trpl.,0
4468,SNCA Trpl.,1.045404,SNCA Trpl.,0
4469,SNCA Trpl.,1.048554,SNCA Trpl.,0
4470,SNCA Trpl.,1.053196,SNCA Trpl.,0
4471,SNCA Trpl.,1.049751,SNCA Trpl.,0
4472,SNCA Trpl.,0.923758,SNCA Trpl.,0
4473,SNCA Trpl.,1.040898,SNCA Trpl.,0
4474,SNCA Trpl.,1.062482,SNCA Trpl.,0
4475,SNCA Trpl.,0.993202,SNCA Trpl.,0
4476,SNCA Trpl.,1.122563,SNCA Trpl.,0
4477,SNCA Trpl.,1.096277,SNCA Trpl.,0
4478,SNCA Trpl.,0.966276,SNCA Trpl.,0
4479,SNCA Trpl.,0.730072,SNCA Trpl.,0
4480,SNCA Trpl.,1.031702,SNCA Trpl.,0
4481,SNCA Trpl.,0.986805,SNCA Trpl.,0
4482,SNCA Trpl.,0.971634,SNCA Trpl.,0
4483,SNCA Trpl.,1.124269,SNCA Trpl.,0
4484,SNCA Trpl.,0.972907,SNCA Trpl.,0
4485,SNCA Trpl.,0.85927,SNCA Trpl.,0
4486,SNCA Trpl.,1.207257,SNCA Trpl.,0
4487,SNCA Trpl.,1.179795,SNCA Trpl.,0
4488,SNCA Trpl.,1.011112,SNCA Trpl.,0
4489,SNCA Trpl.,1.030392,SNCA Trpl.,0
4490,SNCA Trpl.,1.312121,SNCA Trpl.,0
4491,SNCA Trpl.,1.109992,SNCA Trpl.,0
4492,SNCA Trpl.,0.915099,SNCA Trpl.,0
4493,SNCA Trpl.,0.867204,SNCA Trpl.,0
4494,SNCA Trpl.,0.942698,SNCA Trpl.,0
4495,SNCA Trpl.,0.975049,SNCA Trpl.,0
4496,SNCA Trpl.,0.884432,SNCA Trpl.,0
4497,SNCA Trpl.,0.703073,SNCA Trpl.,0
4498,SNCA Trpl.,1.136463,SNCA Trpl.,0
4499,SNCA Trpl.,1.157629,SNCA Trpl.,0
4500,SNCA Trpl.,0.995381,SNCA Trpl.,0
4501,SNCA Trpl.,1.129961,SNCA Trpl.,0
4502,SNCA Trpl.,1.10943,SNCA Trpl.,0
4503,SNCA Trpl.,0.90006,SNCA Trpl.,0
4504,SNCA Trpl.,0.935348,SNCA Trpl.,0
4505,SNCA Trpl.,0.72823,SNCA Trpl.,0
4506,SNCA Trpl.,0.87085,SNCA Trpl.,0
4507,SNCA Trpl.,0.966668,SNCA Trpl.,0
4508,SNCA Trpl.,1.312335,SNCA Trpl.,0
4509,SNCA Trpl.,1.189735,SNCA Trpl.,0
4510,SNCA Trpl.,1.191581,SNCA Trpl.,0
4511,SNCA Trpl.,1.131568,SNCA Trpl.,0
4512,SNCA Trpl.,1.120994,SNCA Trpl.,0
4513,SNCA Trpl.,0.866111,SNCA Trpl.,0
4514,SNCA Trpl.,0.75374,SNCA Trpl.,0
4515,SNCA Trpl.,0.714001,SNCA Trpl.,0
4516,SNCA Trpl.,0.808692,SNCA Trpl.,0
4517,SNCA Trpl.,0.754585,SNCA Trpl.,0
4518,SNCA Trpl.,1.295809,SNCA Trpl.,0
4519,SNCA Trpl.,1.188212,SNCA Trpl.,0
4520,SNCA Trpl.,1.033853,SNCA Trpl.,0
4521,SNCA Trpl.,0.98412,SNCA Trpl.,0
4522,SNCA Trpl.,0.968081,SNCA Trpl.,0
4523,SNCA Trpl.,0.978657,SNCA Trpl.,0
4524,SNCA Trpl.,0.981143,SNCA Trpl.,0
4525,SNCA Trpl.,0.952239,SNCA Trpl.,0
4526,SNCA Trpl.,0.896566,SNCA Trpl.,0
4527,SNCA Trpl.,0.966245,SNCA Trpl.,0
4528,SNCA Trpl.,0.974571,SNCA Trpl.,0
4529,SNCA Trpl.,1.007145,SNCA Trpl.,0
4530,SNCA Trpl.,1.02911,SNCA Trpl.,0
4531,SNCA Trpl.,0.967225,SNCA Trpl.,0
4532,SNCA Trpl.,1.044688,SNCA Trpl.,0
4533,SNCA Trpl.,0.846761,SNCA Trpl.,0
4534,SNCA Trpl.,0.985831,SNCA Trpl.,0
4535,SNCA Trpl.,1.018054,SNCA Trpl.,0
4536,SNCA Trpl.,0.941164,SNCA Trpl.,0
4537,SNCA Trpl.,0.910089,SNCA Trpl.,0
4538,SNCA Trpl.,0.856975,SNCA Trpl.,0
4539,SNCA Trpl.,0.90299,SNCA Trpl.,0
4540,SNCA Trpl.,0.98138,SNCA Trpl.,0
4541,SNCA Trpl.,1.097073,SNCA Trpl.,0
4542,SNCA Trpl.,0.995435,SNCA Trpl.,0
4543,SNCA Trpl.,0.956705,SNCA Trpl.,0
4544,SNCA Trpl.,1.038109,SNCA Trpl.,0
4545,SNCA Trpl.,1.009221,SNCA Trpl.,0
4546,SNCA Trpl.,0.987588,SNCA Trpl.,0
4547,SNCA Trpl.,0.991697,SNCA Trpl.,0
4548,SNCA Trpl.,0.938479,SNCA Trpl.,0
4549,SNCA Trpl.,0.982795,SNCA Trpl.,0
4550,SNCA Trpl.,1.151988,SNCA Trpl.,0
4551,SNCA Trpl.,1.191793,SNCA Trpl.,0
4552,SNCA Trpl.,1.00893,SNCA Trpl.,0
4553,SNCA Trpl.,1.248577,SNCA Trpl.,0
4554,SNCA Trpl.,1.123644,SNCA Trpl.,0
4555,SNCA Trpl.,0.885834,SNCA Trpl.,0
4556,SNCA Trpl.,0.801057,SNCA Trpl.,0
4557,SNCA Trpl.,0.878549,SNCA Trpl.,0
4558,SNCA Trpl.,0.780891,SNCA Trpl.,0
4559,SNCA Trpl.,0.782813,SNCA Trpl.,0
4560,SNCA Trpl.,1.024455,SNCA Trpl.,0
4561,SNCA Trpl.,1.200803,SNCA Trpl.,0
4562,SNCA Trpl.,1.085996,SNCA Trpl.,0
4563,SNCA Trpl.,1.075182,SNCA Trpl.,0
4564,SNCA Trpl.,1.278118,SNCA Trpl.,0
4565,SNCA Trpl.,1.204792,SNCA Trpl.,0
4566,SNCA Trpl.,1.048275,SNCA Trpl.,0
4567,SNCA Trpl.,1.039102,SNCA Trpl.,0
4568,SNCA Trpl.,1.204792,SNCA Trpl.,0
4569,SNCA Trpl.,1.048275,SNCA Trpl.,0
4570,SNCA Trpl.,1.039102,SNCA Trpl.,0
4571,SNCA Trpl.,0.902625,SNCA Trpl.,0
4572,SNCA Trpl.,0.805207,SNCA Trpl.,0
4573,SNCA Trpl.,0.996156,SNCA Trpl.,0
4574,SNCA Trpl.,1.122431,SNCA Trpl.,0
4575,SNCA Trpl.,0.929821,SNCA Trpl.,0
4576,SNCA Trpl.,1.000776,SNCA Trpl.,0
4577,SNCA Trpl.,0.950815,SNCA Trpl.,0
4578,SNCA Trpl.,1.004887,SNCA Trpl.,0
4579,SNCA Trpl.,0.876068,SNCA Trpl.,0
4580,SNCA Trpl.,0.899165,SNCA Trpl.,0
4581,SNCA Trpl.,1.142635,SNCA Trpl.,0
4582,SNCA Trpl.,1.077246,SNCA Trpl.,0
4583,SNCA Trpl.,0.972297,SNCA Trpl.,0
4584,SNCA Trpl.,0.880548,SNCA Trpl.,0
4585,SNCA Trpl.,1.045404,SNCA Trpl.,0
4586,SNCA Trpl.,1.048554,SNCA Trpl.,0
4587,SNCA Trpl.,1.053196,SNCA Trpl.,0
4588,SNCA Trpl.,1.049751,SNCA Trpl.,0
4589,SNCA Trpl.,0.923758,SNCA Trpl.,0
4590,SNCA Trpl.,1.040898,SNCA Trpl.,0
4591,SNCA Trpl.,1.062482,SNCA Trpl.,0
4592,SNCA Trpl.,0.993202,SNCA Trpl.,0
4593,SNCA Trpl.,1.122563,SNCA Trpl.,0
4594,SNCA Trpl.,1.096277,SNCA Trpl.,0
4595,SNCA Trpl.,0.966276,SNCA Trpl.,0
4596,SNCA Trpl.,0.730072,SNCA Trpl.,0
4597,SNCA Trpl.,1.031702,SNCA Trpl.,0
4598,SNCA Trpl.,0.986805,SNCA Trpl.,0
4599,SNCA Trpl.,0.971634,SNCA Trpl.,0
4600,SNCA Trpl.,1.124269,SNCA Trpl.,0
4601,SNCA Trpl.,0.972907,SNCA Trpl.,0
4602,SNCA Trpl.,0.85927,SNCA Trpl.,0
4603,SNCA Trpl.,1.207257,SNCA Trpl.,0
4604,SNCA Trpl.,1.179795,SNCA Trpl.,0
4605,SNCA Trpl.,1.011112,SNCA Trpl.,0
4606,SNCA Trpl.,1.030392,SNCA Trpl.,0
4607,SNCA Trpl.,1.312121,SNCA Trpl.,0
4608,SNCA Trpl.,1.109992,SNCA Trpl.,0
4609,SNCA Trpl.,0.915099,SNCA Trpl.,0
4610,SNCA Trpl.,0.867204,SNCA Trpl.,0
4611,SNCA Trpl.,0.942698,SNCA Trpl.,0
4612,SNCA Trpl.,0.975049,SNCA Trpl.,0
4613,SNCA Trpl.,0.884432,SNCA Trpl.,0
4614,SNCA Trpl.,0.703073,SNCA Trpl.,0
4615,SNCA Trpl.,1.136463,SNCA Trpl.,0
4616,SNCA Trpl.,1.157629,SNCA Trpl.,0
4617,SNCA Trpl.,0.995381,SNCA Trpl.,0
4618,SNCA Trpl.,1.129961,SNCA Trpl.,0
4619,SNCA Trpl.,1.10943,SNCA Trpl.,0
4620,SNCA Trpl.,0.90006,SNCA Trpl.,0
4621,SNCA Trpl.,0.935348,SNCA Trpl.,0
4622,SNCA Trpl.,0.72823,SNCA Trpl.,0
4623,SNCA Trpl.,0.87085,SNCA Trpl.,0
4624,SNCA Trpl.,0.966668,SNCA Trpl.,0
4625,SNCA Trpl.,1.312335,SNCA Trpl.,0
4626,SNCA Trpl.,1.189735,SNCA Trpl.,0
4627,SNCA Trpl.,1.191581,SNCA Trpl.,0
4628,SNCA Trpl.,1.131568,SNCA Trpl.,0
4629,SNCA Trpl.,1.120994,SNCA Trpl.,0
4630,SNCA Trpl.,0.866111,SNCA Trpl.,0
4631,SNCA Trpl.,0.75374,SNCA Trpl.,0
4632,SNCA Trpl.,0.714001,SNCA Trpl.,0
4633,SNCA Trpl.,0.808692,SNCA Trpl.,0
4634,SNCA Trpl.,0.754585,SNCA Trpl.,0
4635,SNCA Trpl.,1.295809,SNCA Trpl.,0
4636,SNCA Trpl.,1.188212,SNCA Trpl.,0
4637,SNCA Trpl.,1.033853,SNCA Trpl.,0
4638,SNCA Trpl.,0.98412,SNCA Trpl.,0
4639,SNCA Trpl.,0.968081,SNCA Trpl.,0
4640,SNCA Trpl.,0.978657,SNCA Trpl.,0
4641,SNCA Trpl.,0.981143,SNCA Trpl.,0
4642,SNCA Trpl.,0.952239,SNCA Trpl.,0
4643,SNCA Trpl.,0.896566,SNCA Trpl.,0
4644,SNCA Trpl.,0.966245,SNCA Trpl.,0
4645,SNCA Trpl.,0.974571,SNCA Trpl.,0
4646,SNCA Trpl.,1.007145,SNCA Trpl.,0
4647,SNCA Trpl.,1.02911,SNCA Trpl.,0
4648,SNCA Trpl.,0.967225,SNCA Trpl.,0
4649,SNCA Trpl.,1.044688,SNCA Trpl.,0
4650,SNCA Trpl.,0.846761,SNCA Trpl.,0
4651,SNCA Trpl.,0.985831,SNCA Trpl.,0
4652,SNCA Trpl.,1.018054,SNCA Trpl.,0
4653,SNCA Trpl.,0.941164,SNCA Trpl.,0
4654,SNCA Trpl.,0.910089,SNCA Trpl.,0
4655,SNCA Trpl.,0.856975,SNCA Trpl.,0
4656,SNCA Trpl.,0.90299,SNCA Trpl.,0
4657,SNCA Trpl.,0.98138,SNCA Trpl.,0
4658,SNCA Trpl.,1.097073,SNCA Trpl.,0
4659,SNCA Trpl.,0.995435,SNCA Trpl.,0
4660,SNCA Trpl.,0.956705,SNCA Trpl.,0
4661,SNCA Trpl.,1.038109,SNCA Trpl.,0
4662,SNCA Trpl.,1.009221,SNCA Trpl.,0
4663,SNCA Trpl.,0.987588,SNCA Trpl.,0
4664,SNCA Trpl.,0.991697,SNCA Trpl.,0
4665,SNCA Trpl.,0.938479,SNCA Trpl.,0
4666,SNCA Trpl.,0.982795,SNCA Trpl.,0
4667,SNCA Trpl.,1.151988,SNCA Trpl.,0
4668,SNCA Trpl.,1.191793,SNCA Trpl.,0
4669,SNCA Trpl.,1.00893,SNCA Trpl.,0
4670,SNCA Trpl.,1.248577,SNCA Trpl.,0
4671,SNCA Trpl.,1.123644,SNCA Trpl.,0
4672,SNCA Trpl.,0.885834,SNCA Trpl.,0
4673,SNCA Trpl.,0.801057,SNCA Trpl.,0
4674,SNCA Trpl.,0.878549,SNCA Trpl.,0
4675,SNCA Trpl.,0.780891,SNCA Trpl.,0
4676,SNCA Trpl.,0.782813,SNCA Trpl.,0
4677,SNCA Trpl.,1.024455,SNCA Trpl.,0
4678,SNCA Trpl.,1.200803,SNCA Trpl.,0
4679,SNCA Trpl.,1.085996,SNCA Trpl.,0
4680,SNCA Trpl.,1.075182,SNCA Trpl.,0
4681,SNCA Trpl.,1.278118,SNCA Trpl.,0
4682,SNCA Trpl.,1.204792,SNCA Trpl.,0
4683,SNCA Trpl.,1.048275,SNCA Trpl.,0
4684,SNCA Trpl.,1.039102,SNCA Trpl.,0
4685,SNCA Trpl.,0.902625,SNCA Trpl.,0
4686,SNCA Trpl.,0.805207,SNCA Trpl.,0
4687,SNCA Trpl.,0.996156,SNCA Trpl.,0
4688,SNCA Trpl.,1.122431,SNCA Trpl.,0
4689,SNCA Trpl.,0.929821,SNCA Trpl.,0
4690,SNCA Trpl.,1.000776,SNCA Trpl.,0
4691,SNCA Trpl.,0.950815,SNCA Trpl.,0
4692,SNCA Trpl.,1.004887,SNCA Trpl.,0
4693,SNCA Trpl.,0.876068,SNCA Trpl.,0
4694,SNCA Trpl.,0.899165,SNCA Trpl.,0
4695,SNCA Trpl.,1.142635,SNCA Trpl.,0
4696,SNCA Trpl.,1.077246,SNCA Trpl.,0
4697,SNCA Trpl.,0.972297,SNCA Trpl.,0
4698,SNCA Trpl.,0.880548,SNCA Trpl.,0
4699,SNCA Trpl.,1.045404,SNCA Trpl.,0
4700,SNCA Trpl.,1.048554,SNCA Trpl.,0
4701,SNCA Trpl.,1.053196,SNCA Trpl.,0
4702,SNCA Trpl.,1.049751,SNCA Trpl.,0
4703,SNCA Trpl.,0.923758,SNCA Trpl.,0
4704,SNCA Trpl.,1.040898,SNCA Trpl.,0
4705,SNCA Trpl.,1.062482,SNCA Trpl.,0
4706,SNCA Trpl.,0.993202,SNCA Trpl.,0
4707,SNCA Trpl.,1.122563,SNCA Trpl.,0
4708,SNCA Trpl.,1.096277,SNCA Trpl.,0
4709,SNCA Trpl.,0.966276,SNCA Trpl.,0
4710,SNCA Trpl.,0.730072,SNCA Trpl.,0
4711,SNCA Trpl.,1.031702,SNCA Trpl.,0
4712,SNCA Trpl.,0.986805,SNCA Trpl.,0
4713,SNCA Trpl.,0.971634,SNCA Trpl.,0
4714,SNCA Trpl.,1.124269,SNCA Trpl.,0
4715,SNCA Trpl.,0.972907,SNCA Trpl.,0
