Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-01,N16,4.479617317,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-05,PD-SCD-01,781,1.5422151,16.28123171,1.4567192,1.4409692,2.109159,1.1475631,1.0710957,0.89190733,1.3972116,1.3004105,-2.4067602,0.6492314,-0.6536297,13.516236,1.2132022,2.507814,4.5714526,1.6123449,2.5760992,11.4405365,9.963284,0.4648481,5.9765105,17.269787,2.046992,-1.4581512,9.497783,-0.074079014,-0.029055636,13.435483,15.131805,4.3570786,11.298945,-9.706803,8.303836,-9.699979,7.2719436,8.407072,23.436169,8.539015,8.348947,-9.786109,7.971433,14.442482,13.411541,-0.47220206,0.45935866,1.0814626,10.660038,-2.5461602,-2.6009758,-0.02358041,-3.5368702,0.04326278,-0.043262076,-4.6472354
PD-SCD-01,E07,2.40575401,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-07,PD-SCD-01,1012,-2.2216487,17.21653383,-0.651165,-0.65755725,-1.2692643,-1.4069307,1.1669618,1.3984001,-1.3646747,-1.0951246,-3.3172815,3.5129955,-1.1502613,25.177187,4.6112647,0.4799618,7.974252,3.4044003,1.8182206,14.435896,13.50451,6.1651263,12.968616,10.292383,4.785042,-1.3619585,24.991423,1.8435113,2.2140005,14.088724,14.550312,3.0113752,3.7397254,-0.7254974,6.2449975,-0.4052372,4.845214,6.3315377,28.129206,6.5280824,6.275953,-0.35229972,4.5441675,25.24222,17.168139,0.70762295,-2.9647224,-0.14860028,12.540776,-4.239963,-3.3227174,0.98780346,-0.6097621,1.5525671,-1.552566,-0.511002
PD-SCD-01,E08,2.510378336,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,2.56E-07,PD-SCD-01,892,-1.6652848,16.4992489,-0.51414585,-0.53978735,0.30284962,-0.78446305,3.3172078,1.8780086,-0.07109022,-0.31282574,-2.7322202,1.1925782,0.7652807,18.525448,1.3180306,-0.4095075,4.751398,1.8297873,1.8500698,14.088909,12.716439,4.2748876,12.095334,12.168407,1.5358071,-0.54805005,16.68913,0.45587045,0.22225043,14.266473,14.59785,3.1447666,5.770961,-2.2611597,6.341082,-2.6284838,5.44181,6.443312,47.677605,6.8121057,6.362072,-2.625679,5.3723755,21.238155,18.610863,0.52039254,-0.1245909,-0.76402307,11.198993,-7.1227317,-5.053835,-0.31792772,-1.2579784,0.38302928,-0.383029,-1.3184805
PD-SCD-01,D09,1.381028754,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-06,PD-SCD-01,918,-1.0995668,15.27828352,-1.0352691,-1.0547484,2.0412533,0.41618225,0.92384714,0.6463813,0.50900424,0.48054966,-4.4121814,-0.7825112,-2.38026,13.269318,-0.28529617,1.1994827,12.779634,8.136091,1.8072383,12.337107,12.165151,5.685014,11.512397,16.592472,-0.3267118,-3.0857732,12.047033,-0.57142156,-0.5474654,12.538888,12.35414,0.23146866,3.1745243,-1.5851079,2.501345,-1.4433969,2.511191,2.5907805,31.660742,2.8122857,2.531039,-1.4353588,2.3234222,18.164022,20.57804,-0.4815442,0.48278156,0.5567761,12.780409,-9.6530485,-7.51753,-0.55268055,-6.1789417,1.8949817,-1.8949798,-2.2871377
PD-SCD-01,G10,5.433907583,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,3.03E-05,PD-SCD-01,466,1.2920407,17.48279791,1.7269461,1.7460781,1.7338899,2.3491323,0.089085326,0.15811259,2.1279016,2.090463,-2.386625,1.9008518,-1.2865212,16.989605,1.785989,0.033307172,3.0511277,2.46448,2.735042,12.933642,10.561784,3.5831609,8.26574,9.491743,1.7703222,-1.4614977,12.094298,0.7254367,0.43971577,14.160175,17.711994,3.7905602,11.155425,-10.63137,8.65949,-11.229603,7.314801,8.73486,22.366116,8.891334,8.688459,-11.474487,7.856095,11.880637,10.388819,-0.1603041,-1.5292569,0.074016236,8.542468,-10.109683,-7.541427,0.4808881,0.028849179,1.605551,-1.6055492,-6.7859607
PD-SCD-02,K16,0.451465758,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,2.56E-07,PD-SCD-02,962,-5.2304816,13.93587531,-2.475732,-2.5210135,0.93942094,-1.3215041,-0.37753776,1.1032783,-1.0164163,-0.8275636,-3.5172026,-0.30916992,0.37315255,10.550428,0.14572164,-0.9599764,8.509425,4.5817738,1.033525,13.363232,12.766395,3.5092533,13.697332,12.210862,0.3569241,-3.1251798,9.394129,0.1467572,0.24401908,14.649443,14.733428,1.1012429,2.0740614,-0.6522839,3.2218046,-0.5098186,2.347471,3.2629933,43.994953,3.3941593,3.2296665,-0.5253744,2.6262538,22.670334,26.078482,-0.7279413,1.0022871,-3.7387474,13.636742,-1.7679948,-1.5643412,1.1213133,-2.9432406,0.8385272,-0.83852655,-3.674928
PD-SCD-02,I17,2.915293754,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-06,PD-SCD-02,847,-3.4821057,16.28392457,-0.39818338,-0.4327256,1.0069882,0.96623284,0.9818141,0.95458174,1.4016526,1.2363784,-2.8428137,1.3452637,-1.4301945,14.5801115,1.7345014,-0.8098115,3.3415358,0.4530382,5.2726145,16.373737,14.197745,4.2070074,14.696664,7.027549,1.9058739,-2.8318717,12.611182,0.4366812,0.48888925,16.375584,17.770756,3.7014635,5.5125484,-2.7889678,6.2986827,-2.8333175,5.379408,6.419745,93.55129,6.6709914,6.3417263,-2.852578,5.1346183,22.739906,22.602034,-0.43299758,0.98743916,-1.7044278,8.518164,-1.1116424,-0.44698772,1.1579845,0.3972586,-0.12545857,0.12545858,-1.3805687
PD-SCD-02,M04,5.014568603,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-06,PD-SCD-02,983,-2.79677,21.59841818,-1.412915,-1.3863364,2.2860355,2.0325167,1.7316161,1.7120548,2.7231314,2.4830532,-4.038297,1.0346403,-3.0318913,17.211348,1.3441694,1.9247019,9.920006,5.136425,4.0938716,19.596043,17.639128,2.4531586,16.774933,21.297205,2.116371,-4.0631638,14.488592,0.45799878,0.45899388,20.507183,22.101488,5.650253,8.523936,-6.207834,8.216808,-6.399104,7.478406,8.2850895,47.694782,8.400604,8.242396,-6.540576,8.447712,32.39486,32.324512,-0.31386852,-1.4930124,-0.13689777,15.156216,-1.547907,-0.9780009,0.37782174,-3.9812438,1.1875088,-1.187509,-3.595597
PD-SCD-02,C17,3.744601632,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,3.03E-05,PD-SCD-02,535,3.9660635,17.36153671,-0.16435571,-0.16928826,2.4366384,0.862552,1.2041433,2.5391614,1.3630545,1.6367465,-5.490959,-0.094744705,2.5825677,14.868966,-0.10177458,5.8517303,5.4717464,2.8822007,3.3200374,20.674294,17.364443,2.0905097,15.247681,14.5211315,0.22670065,1.52682,10.202201,0.033591133,0.013568488,19.45695,24.290825,1.8896738,6.7872686,-6.7191567,4.6497426,-6.98513,5.2984476,4.6225495,14.8225975,4.7151556,4.6265116,-7.1052523,5.6109576,16.97483,19.049406,-0.77228254,2.8969028,2.7951002,18.012863,-15.850417,-12.541455,-1.0476085,-1.7983911,3.7024488,-3.7024486,-5.677895
PD-SCD-02,H15,9.892920353,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-05,PD-SCD-02,713,4.8660645,29.45123662,0.4524056,0.5275968,0.49261445,-0.2345143,-0.000354735,-1.3492911,-0.054373432,-0.38628027,-3.513193,3.7116282,-1.343736,34.651234,3.3341396,5.371428,4.337524,1.7804186,5.6040936,28.290842,29.52771,0.35270986,20.171677,25.359291,4.2000523,-2.5510042,20.909742,1.5044194,1.1236641,35.090378,33.23921,7.7681737,12.790664,-9.813533,11.411254,-10.020902,11.22255,11.499735,62.07504,11.65546,11.446488,-10.295948,11.711328,46.114933,37.930885,0.50129265,-0.05282046,4.1864767,24.810474,-4.4982176,-3.3782368,1.4380579,-1.0193487,0.8367619,-0.83676267,-4.467824
PD-SCD-02,F04,1.580045592,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-07,PD-SCD-02,919,-0.15295333,15.41873496,-1.0382308,-1.007799,-0.47579992,-1.3703266,-0.838102,-0.49911898,-1.1267672,-1.0968055,-3.4507368,1.2957301,-1.0160952,15.142813,1.7870978,4.3221226,8.156472,4.66247,8.035658,15.699665,14.892867,6.20446,14.31843,7.5884175,2.261288,-1.4332198,12.916753,0.25496787,0.33539173,15.098945,15.270251,5.5063844,6.836876,-4.116419,6.9315987,-4.3501806,6.7416744,6.9410105,26.891275,7.0334735,6.925664,-4.4156537,6.710568,21.155142,21.120396,-0.66995585,-2.128954,5.991184,13.603612,-1.2099063,-0.4641603,0.64326304,-0.59247285,1.2935737,-1.2935739,-2.3734782
PD-SCD-03,K18,3.663433837,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,2.56E-07,PD-SCD-03,799,-2.5508177,7.867303228,-2.1817822,-2.180834,0.7418091,-1.4199041,-1.2888,-0.7098814,-1.3931702,-1.4953343,-2.8381426,-0.7905334,0.53889406,2.5790775,-0.6223252,-1.8999535,4.9945784,2.54845,0.47007143,6.3342037,6.9505844,3.0504234,5.454669,5.943472,-0.33538422,0.1355568,2.8398154,-0.37934154,-0.30487293,9.61167,9.719108,1.3398504,2.738785,-1.2942554,3.3303494,-0.808732,2.9839826,3.3950448,9.735928,3.4787762,3.3623917,-0.8002707,2.47142,7.092464,10.307091,-1.0198411,4.0849757,-3.138953,6.408031,-2.4415932,-2.3137712,-1.2667717,-1.637981,0.050421394,-0.050420403,-4.870443
PD-SCD-03,K08,6.542837402,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-05,PD-SCD-03,753,3.5886576,23.26859044,-2.090709,-2.071452,1.9929308,1.8739607,0.8365546,-0.43271253,1.7235202,1.0539986,-4.7387037,0.010880222,-1.6005987,15.627212,0.39683077,5.821887,8.701396,6.621434,4.9656377,27.591782,31.16612,3.2062373,15.058811,51.60201,1.2735113,-1.4517565,12.055318,0.3294547,0.44620237,38.25439,39.316658,3.5966833,11.403,-9.098476,9.780981,-8.948957,9.5967,9.739875,21.096907,10.098031,9.72972,-8.889595,8.839477,24.967285,32.205257,-0.63703835,-0.92373043,4.0418286,51.71177,-11.858124,-8.727927,-3.4149349,-7.2969794,2.9421165,-2.942116,-4.781686
PD-SCD-03,I21,3.060420895,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-07,PD-SCD-03,843,-1.5765232,11.69301289,-2.7919044,-2.7835667,1.8409964,1.9202088,1.6533825,2.246331,2.390331,2.5820813,-2.209584,-0.17033853,-0.13416214,6.9685335,0.041718956,-1.2140443,3.59303,2.2767007,4.3221617,14.492964,14.414948,6.6343274,11.677998,9.5294695,0.2512969,-0.6231754,7.9768887,-0.2789764,-0.19286668,16.74755,17.804564,2.157439,5.056444,-2.427152,5.5546374,-2.0040627,5.56691,5.5815454,5.7627244,5.6080694,5.569971,-1.9770247,4.6095014,13.045147,16.845354,-0.93327844,1.0371556,-2.2008078,11.613209,-7.2557607,-5.009981,-1.7524688,-1.9252012,-0.078742206,0.07874313,-2.092294
PD-SCD-03,L03,5.249886973,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-06,PD-SCD-03,837,2.385288,21.48571402,-4.009953,-3.9834244,0.5425973,-1.6209021,-1.4311799,-2.4081178,-1.5609343,-2.1248987,-4.1659665,-1.0431427,-0.85826457,14.649754,-0.6522532,2.9577243,9.802904,7.383052,4.9037695,29.846775,33.116207,4.074495,17.024672,64.992195,0.9629245,-2.6778576,13.008892,0.07237135,0.18175167,41.581203,41.931385,0.2968124,7.2915072,-4.0063424,7.4686937,-4.372276,6.748408,7.439133,11.158007,7.616545,7.440155,-4.3863287,6.5151973,30.175026,45.44665,-1.1762847,0.46533227,2.6261895,51.70442,-8.684354,-5.4886904,-1.1205556,-9.638435,0.17838556,-0.17838643,-4.3507648
PD-SCD-03,M06,2.452308381,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,3.03E-05,PD-SCD-03,473,3.9035785,15.3266897,-0.64334196,-0.6174925,1.5015007,-4.2777753,-1.0175363,0.65453255,-2.7960138,-3.3860044,-2.2967799,-0.2316305,21.31405,10.443356,-0.10628301,-0.5546265,2.2220383,0.8350125,4.646191,20.034994,21.588026,0.46344241,8.43586,32.902176,0.7082952,9.033945,6.2816806,0.16570218,0.2107261,31.02491,32.78114,3.936907,11.178688,-9.864645,7.607157,-10.154361,9.337053,7.4555216,1.328088,7.5734997,7.5128493,-10.118301,7.72197,12.471096,16.178654,-0.9118484,7.048838,3.1642773,18.608177,-2.8990781,-3.1808448,-1.1549034,-2.6771784,-0.47977823,0.47977704,-5.8866415
PD-SCD-03,H20,2.106660757,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-06,PD-SCD-03,974,-2.6252553,14.72056499,-3.976022,-3.9548602,1.4901478,1.3247744,2.0774856,3.0442405,2.236253,2.4688966,-3.0354037,0.26700947,-1.1448207,9.766631,0.42802194,-1.2999754,2.6536405,-0.17273082,3.7844963,17.540607,18.776781,1.4767911,11.366349,24.09302,1.4516016,-2.324976,9.520464,0.025192846,0.10068518,23.775265,24.129848,3.038566,6.834191,-3.4578927,8.116958,-3.0633612,8.684475,7.9871635,9.19918,8.219183,8.021713,-2.9181342,7.5354548,17.692337,22.125555,-1.0238994,1.0998124,-1.239503,16.341658,-1.812054,-0.74535245,-0.6884988,-1.3952318,-0.34384203,0.34384185,-4.086908
PD-SCD-04,I20,1.981000569,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-07,PD-SCD-04,901,-1.8371965,16.04207562,-1.7360673,-1.7166442,0.46800944,-0.0698177,0.4295768,1.6568794,-0.18214314,0.21507843,-2.330914,0.4079635,0.19198532,14.4512825,0.87217027,0.73324686,3.4609244,0.8002447,3.4417274,16.63727,13.667135,3.5418756,15.396868,6.821433,1.9053106,-0.39696324,19.482775,-0.125615,0.04642989,21.59574,26.165474,3.8776932,9.3254795,-6.6070957,6.841805,-6.1473613,6.345498,6.7500205,6.693877,6.945343,6.771387,-6.1233845,5.5325437,19.79998,17.102999,-1.4124418,1.4826919,-0.9332261,9.117696,-8.376666,-6.837533,-2.005189,-0.9489023,1.938522,-1.9385264,-5.9167967
PD-SCD-04,J04,7.293582188,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,5.13E-06,PD-SCD-04,776,1.2618257,19.71848964,1.0995395,1.1710871,1.4386442,1.1492214,-0.38254192,-0.9377119,0.6277098,0.12680772,-1.343699,1.3758687,2.4994051,14.114041,1.7416061,0.0898571,2.6430492,2.2499976,1.9733102,13.442938,12.152457,2.3274045,12.96167,7.1166997,2.943873,3.281292,18.439909,-0.017045237,0.1291384,21.32917,25.207949,7.581504,16.911772,-17.159775,10.325345,-17.67159,10.102378,10.221362,9.608301,10.482447,10.2438345,-17.856585,9.972417,15.297591,11.593521,-1.003846,3.4244685,-1.9278377,5.44479,-3.430148,-2.6116302,-0.1974101,-0.732258,2.2526882,-2.2526915,-6.21247
PD-SCD-04,M16,1.701240897,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-06,PD-SCD-04,988,-2.4690635,15.40368318,-2.4443374,-2.3865025,1.6441137,-0.77987826,2.4205806,2.502387,-0.30165127,-0.14435044,-3.3498335,-1.0024143,2.1014266,12.146653,-0.7797546,0.9576435,7.688498,6.2042875,5.204938,15.357528,13.109266,5.344475,15.034454,8.492734,0.32290232,2.6770546,16.34136,-0.40097356,-0.2707391,20.741611,24.195717,3.109821,6.3846183,-1.767105,6.5648394,-2.2261188,5.906183,6.5174413,6.2281866,6.6669397,6.527205,-2.3018472,5.5131817,20.941492,19.085445,-1.2704122,-0.5376611,0.36149156,7.2832923,-1.9831992,-1.5454961,1.3642145,-4.127196,1.0120677,-1.0120705,-2.4767945
PD-SCD-04,L15,4.510358031,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,3.03E-05,PD-SCD-04,532,3.1421912,20.79349949,1.4588487,1.4368892,-2.6931353,-1.3706129,0.73242116,-1.7136382,-1.4186609,-1.6271449,-3.0657678,6.624502,1.7954946,22.548868,6.632015,1.1528112,2.5998616,1.946294,4.024795,18.670767,13.900907,2.350734,12.078684,11.53821,9.473123,0.80309814,27.949066,3.3905163,3.118,26.664776,37.359924,6.2424064,13.259725,-12.622598,10.361323,-13.578784,10.533329,10.361951,27.813335,10.720686,10.331901,-13.644455,10.040801,22.29181,10.942876,5.44932,4.074017,-0.082924835,7.3704853,-30.938726,-23.814041,-15.011228,-4.8524294,4.257826,-4.25783,-11.191122
PD-SCD-04,H11,0.671847024,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,2.56E-07,PD-SCD-04,838,-1.4644544,13.71651977,-0.51434404,-0.43113682,-2.5193639,-2.7186117,-1.1354015,-1.3455558,-3.002445,-2.3779483,-2.362768,9.743617,0.46197703,19.730463,10.8861685,-0.026426457,2.2588727,0.8147709,2.927885,9.99579,8.660868,2.9637456,10.179297,4.067898,12.663066,-0.5210015,30.181068,5.812604,6.576278,15.454485,17.462662,3.7385693,4.5753927,-0.8410875,7.9100347,-1.7793404,7.272805,7.799016,6.292939,8.018798,7.827903,-1.857591,7.307823,15.621784,11.151657,-0.5370842,7.8449483,-0.92742276,5.625853,-4.6305466,-4.8891344,-3.0113423,-1.0649751,0.453286,-0.45328736,-5.476573
PD-SCD-04,H07,8.186594203,Mut;PIK-III,S7683,S7683-01,PIK-III,Autophagy#PI3K,1.03E-05,PD-SCD-04,670,2.2733614,27.2796176,-1.2035965,-1.1350383,-1.5607135,-2.0000079,-1.7839743,-2.0068123,-2.4944153,-2.0602698,-4.1877837,5.7326975,-0.4994682,35.10028,6.507677,3.1840665,5.7534113,5.1894693,3.7415144,27.943571,25.652319,3.008183,20.956484,20.343918,8.515803,-1.0783418,38.6576,2.8124607,3.1280556,46.050327,51.713337,5.1672945,11.974066,-10.812475,10.471733,-10.0887785,9.241996,10.460234,21.454044,10.761306,10.4411955,-10.186979,9.411624,32.754215,25.838758,-0.68223673,6.2957196,2.12707,23.18982,-10.559459,-7.7063603,-7.385728,-5.3288546,1.2418673,-1.2418703,-6.197004
PD-SCD-01,K12,5.397478349,Mut;PRO,,,,,,,1285,-1.5495244,11.0702469,-0.33238316,-0.34098315,-1.4533619,-2.4551415,3.10707,-1.2234725,-2.160656,-2.5165348,-3.780084,1.5472584,0.7590557,3.964919,2.2300332,2.6855268,12.101238,6.107345,-0.49664897,1.2067928,2.0545251,3.3463197,3.2500193,9.062132,3.6653025,1.6063771,8.069024,1.5881896,2.1471384,1.9013723,1.3169135,1.775167,0.3304127,0.7700655,3.3363929,1.0317428,1.930018,3.3756518,1.4622386,3.35576,3.362464,1.0261991,2.6577294,9.777719,7.563481,0.22309232,2.293048,-0.4223514,5.159823,-4.393715,-4.251793,-3.0613751,-9.567965,0.62101537,-0.6210143,-5.3237724
PD-SCD-01,I12,4.348007092,Mut;PRO,,,,,,,1291,-2.4475465,8.989417409,-1.0150317,-1.0456554,0.8752023,-0.06176521,1.725143,2.0845501,0.32741654,0.5446461,-3.7331283,-0.759658,0.5319753,2.514306,-0.5651039,1.1530308,7.992568,2.1407142,-0.85107785,3.0321243,3.4209895,1.8690284,3.556292,8.022012,-0.549621,-0.43695372,2.5293894,-0.5664829,-0.52562606,3.2718976,3.1356688,-0.6582782,-0.95935833,0.88995445,-0.3680741,1.3175249,-0.78165305,-0.34390745,10.116559,-0.27902105,-0.36334157,1.3624241,-1.0980655,7.3794885,9.20304,-0.26205334,-0.06756874,-0.3968946,6.784491,-5.1274333,-4.2101865,-1.1486976,-5.9938693,1.0433245,-1.043323,-5.436884
PD-SCD-01,J12,4.075984626,Mut;PRO,,,,,,,1102,-1.7608786,8.073075618,0.33425534,0.31779847,0.8234856,-0.55525446,6.0009527,4.266076,1.1074437,0.61287725,-3.392531,0.22712478,-0.35743308,1.3118557,0.39939386,0.77824897,5.9366875,1.4004351,0.14621362,0.9657105,1.4077753,2.083376,1.4201686,1.5001702,0.44220367,-0.6887612,1.33368,-0.45571533,-0.48335108,1.5763482,1.5011909,0.8225504,0.38492972,0.9891849,1.2951766,1.0995946,0.98141736,1.2622771,7.0339723,1.3639456,1.2656398,1.2263522,0.28457606,4.3407974,5.104454,-0.3080257,0.36136347,0.1676453,2.4280097,-0.7856159,-0.73537976,1.1596087,-2.1707902,0.15176542,-0.15176463,-3.142116
PD-SCD-01,N12,5.588798445,Mut;PRO,,,,,,,1240,-1.5098141,10.21231774,0.6312434,0.619802,1.6061022,0.8262722,2.404184,2.33564,1.6847962,1.6241405,-3.3394125,-0.27421275,0.037034124,-0.7562553,-0.24747589,2.4547718,13.832074,7.6345205,1.4890499,0.30049458,0.30186853,4.380616,1.9550214,4.91919,0.10282332,0.030042276,1.5486532,-0.8916625,-0.99398774,-0.15673073,0.11107267,0.66720307,-0.32083005,1.415637,1.4377568,1.726613,0.7918755,1.4644525,6.1635656,1.4955493,1.449244,1.8435744,0.6431464,3.6658213,4.4978185,-0.352705,-0.573027,0.3732579,2.1733198,-4.7225094,-4.4209056,-3.0394804,-9.5262375,0.8786238,-0.8786239,-5.482813
PD-SCD-01,L12,5.181447898,Mut;PRO,,,,,,,1341,-2.7128134,10.02743063,-0.6029927,-0.6336077,0.10189419,0.10223662,0.5871325,1.807133,0.032909393,0.6095791,-3.608606,-0.9535598,-3.2488415,0.9099406,-0.71949613,1.142014,14.37227,6.953265,-0.8155355,1.7421077,2.340378,3.5661294,3.7860548,11.528571,-0.47231957,-2.9716797,2.9022672,-0.6008248,-0.5284667,2.4357972,2.06208,-0.99972546,-1.7037846,2.031473,0.82881385,2.502025,-0.04160116,0.8989233,7.211454,0.89071697,0.8677076,2.5999157,0.35826832,7.453492,9.692878,-0.48532653,-1.9038726,-0.796019,5.505807,-5.602464,-4.7433705,-1.6708016,-10.861126,0.6035198,-0.60352004,-5.687501
PD-SCD-01,M12,6.380165704,Mut;PRO,,,,,,,1467,-3.446085,11.76238613,0.17323746,0.1254452,1.5715772,0.09318873,6.7050247,9.093853,2.3422914,3.0671182,-2.8796372,-0.8441886,1.7371912,-0.7521871,-0.63846713,-0.16586478,10.226493,4.4700823,-1.0377771,1.0735159,0.8637289,2.4481194,2.5435834,8.601764,-0.36809388,0.43162644,1.6199709,-1.0026112,-1.0419273,1.0430735,1.3436168,0.2873188,0.09092127,0.58501655,0.88468325,0.8329571,0.32026652,0.9068083,10.939845,0.9850671,0.88742286,0.88751453,-0.06274191,5.3321676,6.761885,-0.6057831,1.6326663,-1.3177829,3.6712174,-5.147091,-4.5252013,-1.6762753,-9.854323,-0.08447773,0.08447767,-6.2457867
PD-SCD-01,E12,3.674226628,Mut;PRO,,,,,,,1230,-1.8333491,13.04005624,-0.7819013,-0.811823,0.45462188,-0.77928257,2.3632233,4.66316,-0.28659898,0.4480092,-4.3817306,-0.75359887,-0.25386965,9.475163,-0.48584434,1.919933,16.561237,8.815986,1.9892439,9.077894,9.04352,6.475078,8.8769245,10.358816,-0.37740052,-0.37403098,8.904829,-0.6084702,-0.6193748,8.914753,8.690233,-0.12692252,0.42951757,1.5305139,1.5569954,1.6000799,0.9256493,1.5823582,21.257318,1.7646499,1.5530217,1.6839166,0.19957928,12.193769,14.531031,-0.6249136,-0.73625547,1.6829953,10.487244,-3.271983,-3.0793016,0.8661677,-5.14509,1.0959461,-1.0959461,-2.5423203
PD-SCD-01,D12,3.855923591,Mut;PRO,,,,,,,1282,-2.3003123,10.14100289,-0.8998395,-0.9338187,-0.15681355,-1.4535314,-1.5354688,-1.0352253,-2.0531359,-1.6454316,-5.0189056,-0.45152247,1.1892432,4.717274,0.032922674,1.0799842,15.160083,8.173169,-1.6336178,2.9965563,4.8027563,5.7309704,5.475501,7.313827,0.046851195,1.2497767,5.6566515,-0.4773391,-0.26171777,3.8436284,2.6416156,-0.060746066,-0.14595921,1.0090986,0.7615998,1.2623643,0.22361307,0.84443796,9.689604,0.8510395,0.807837,1.2898521,-0.14055495,7.593707,8.785162,-0.36819473,2.9846961,0.29625523,8.436319,-6.661224,-5.102886,0.48210248,-7.0004034,1.4518045,-1.4518043,-3.5342295
